model,params,learning_rate,weight_decay,best_epoch,best_val,best_train_at_best,duration_sec,status
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [32, 32], 'pooling': 'last'}",0.001,0.0001,62,0.0156768895685672,0.0166674544884552,25.032910600000378,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [32, 32], 'pooling': 'static_softmax'}",0.001,0.0001,88,0.0150249969552863,0.0144628236941512,36.4951302999998,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [64, 64], 'pooling': 'last'}",0.001,0.0001,86,0.0171029256995428,0.016118909082105,35.31551909999962,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [64, 64], 'pooling': 'static_softmax'}",0.001,0.0001,110,0.0136439588174901,0.0132196100368615,45.20051539999986,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': 64, 'pooling': 'last'}",0.0005,0.0,84,0.0191348765722729,0.0174273354181599,29.47265629999993,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': 64, 'pooling': 'static_softmax'}",0.0005,0.0,166,0.0146420276300473,0.013181256190423,53.73793290000003,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [32, 32], 'pooling': 'last'}",0.0005,0.0,80,0.0186261864040385,0.0186748868455329,30.8008246000004,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [32, 32], 'pooling': 'static_softmax'}",0.0005,0.0,114,0.0143847027370198,0.0142373120141846,41.399630700000216,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [64, 64], 'pooling': 'last'}",0.0005,0.0,106,0.0177649925039573,0.0164738588726087,38.14042199999994,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [64, 64], 'pooling': 'static_softmax'}",0.0005,0.0,140,0.0142676194452426,0.0136063483002926,49.74081870000009,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': 64, 'pooling': 'last'}",0.0005,0.0,98,0.0183379687368869,0.0169871334557331,33.74419560000024,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': 64, 'pooling': 'static_softmax'}",0.0005,0.0,110,0.0145848356187343,0.0146611335597211,37.9839436999996,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [32, 32], 'pooling': 'last'}",0.0005,0.0,88,0.0180033197287808,0.0172162922099232,32.18830979999984,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [32, 32], 'pooling': 'static_softmax'}",0.0005,0.0,94,0.0134554728018966,0.0143976998815853,35.2006907,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [64, 64], 'pooling': 'last'}",0.0005,0.0,112,0.0179126062007112,0.0160005478518864,39.33419529999992,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [64, 64], 'pooling': 'static_softmax'}",0.0005,0.0,128,0.0149795611134984,0.0139354667175681,45.6691036999996,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': 64, 'pooling': 'last'}",0.0005,0.0,124,0.0153294073587114,0.0150237848020849,46.160325100000136,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': 64, 'pooling': 'static_softmax'}",0.0005,0.0,132,0.0152760253457183,0.0149294178812734,50.52169249999997,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [32, 32], 'pooling': 'last'}",0.0005,0.0,112,0.0165444189174608,0.0161949009934981,44.67603670000017,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [32, 32], 'pooling': 'static_softmax'}",0.0005,0.0,82,0.0147199694236571,0.0152368743363167,35.62937770000008,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [64, 64], 'pooling': 'last'}",0.0005,0.0,130,0.0151865430684252,0.0145952791546381,50.5182476,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [64, 64], 'pooling': 'static_softmax'}",0.0005,0.0,92,0.0153612432662736,0.0150353805792908,37.86894960000018,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': 64, 'pooling': 'last'}",0.0005,0.0001,144,0.0177628604949197,0.0144996776906473,43.28637960000015,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': 64, 'pooling': 'static_softmax'}",0.0005,0.0001,118,0.0144994688982313,0.0141749944718134,38.38539969999965,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [32, 32], 'pooling': 'last'}",0.0005,0.0001,116,0.0185947560027919,0.0162747197393928,38.27406530000008,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [32, 32], 'pooling': 'static_softmax'}",0.0005,0.0001,124,0.0137367713349786,0.0137464205073493,41.41899409999996,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [64, 64], 'pooling': 'last'}",0.0005,0.0001,132,0.0172867771576751,0.0146191074332642,42.587176,ok
