seed,model_name,best_epoch,best_val_loss,best_train_at_best,duration_sec,mse,rmse,mae,upperquantile_mse,upperquantile_rmse,upperquantile_count,status,energy_loss,s1,s2,picp_80,sharpness_80,q10_mse,q10_rmse,q50_mse,q50_rmse,q90_mse,q90_rmse
3,sequential_engression,48,0.06079539758237926,0.06482106651509961,52.4626913999673,129.641101832687,11.386004647491015,6.919319005506753,2006.6118454561247,44.79522123459292,166,ok,5.202425479888916,10.11290168762207,9.820952415466309,0.8299415091603423,21.81566016008675,,,,,,
3,h_sequential_engression,88,0.05481885339726101,0.05878872352261697,79.90442969999276,108.91296864786733,10.43613763074574,6.320151907951174,1175.555089706534,34.28636886149558,166,ok,4.690192699432373,8.974605560302734,8.568825721740723,0.8106056943974477,19.017879415406856,,,,,,
4,mlp,116,0.017276235856115818,0.008399686475674953,34.35230869986117,121.09264373779297,11.004210273245098,7.13242244720459,653.3837280273438,25.56137179470898,166,ok,,,,,,,,,,,
4,sequential_mlp,130,0.014272886497730558,0.015428113015068154,61.20830100006424,129.50328063964844,11.379950818858948,6.916818141937256,2397.21337890625,48.96134576281835,166,ok,,,,,,,,,,,
4,engression,114,0.0552195432511243,0.04983568239596582,57.20377599983476,107.14928355828349,10.351293810837536,6.527270521345943,601.5778258241478,24.527083516475166,166,ok,4.824613571166992,9.244736671447754,8.840246200561523,0.8162614202155943,19.579371091436144,,,,,,
4,h_engression,96,0.05485295741395517,0.05187752350203453,47.87429329985753,108.22675063309065,10.403208670073413,6.495966088524173,677.5176901114164,26.02916998506515,166,ok,4.827542781829834,8.99590015411377,8.336714744567871,0.7913182191714604,18.53295138689375,,,,,,
4,sequential_engression,172,0.05247465961358764,0.05597840814340499,126.03380189999007,110.28837610644096,10.501827274643254,6.372497775568726,1688.7457105057413,41.0943513211456,166,ok,4.760590076446533,8.767699241638184,8.0142183303833,0.7992942427611543,17.810739445642778,,,,,,
4,h_sequential_engression,136,0.05176563628695228,0.056502861962203055,109.50858230004087,106.4524675423448,10.31758050815911,6.196303827104157,1268.005016469025,35.60905806770273,166,ok,4.611120223999023,8.595450401306152,7.968660831451416,0.797989075264659,17.702301604443107,,,,,,
5,mlp,104,0.017550392161038788,0.009326528547511946,31.764948799973354,124.30433654785156,11.149185465667506,7.265856742858887,802.3516845703125,28.325813043411703,166,ok,,,,,,,,,,,
5,sequential_mlp,106,0.015669638756662607,0.016453550437525395,52.27654800005257,133.92437744140625,11.57257004478289,7.018975734710693,2244.369873046875,47.374780981518796,166,ok,,,,,,,,,,,
