seed,model_name,best_epoch,best_val_loss,best_train_at_best,duration_sec,mse,rmse,mae,upperquantile_mse,upperquantile_rmse,upperquantile_count,status,energy_loss,s1,s2,picp_80,sharpness_80,q10_mse,q10_rmse,q50_mse,q50_rmse,q90_mse,q90_rmse
3,sequential_engression,68,0.4916761629283428,0.48791065216064455,31.379577500047162,0.015271786194196465,0.12357906859252689,0.09592555256321558,0.17812296722560697,0.4220461671732217,56,ok,0.0675673633813858,0.1351679563522339,0.13520118594169617,0.7832618025751072,0.3002114254278712,0.0004829040269591222,0.02197507740507692,0.00030059233886376016,0.01733759899362539,0.0008531921734933913,0.02920945349528798
3,h_sequential_engression,36,0.49508266523480415,0.4760190203785896,26.751664300216362,0.01517663888511191,0.123193501797424,0.09553942102375147,0.1796929434427222,0.4239020446314481,56,ok,0.0674491673707962,0.13548077642917633,0.13606321811676025,0.7988555078683834,0.3051924391664041,0.0006225713897084005,0.024951380517085633,0.0003082269897362137,0.017556394554014036,0.0009265929692652943,0.030439989639704124
4,mlp,14,0.8278924524784088,0.7812263041734695,4.980485400184989,0.015288182534277439,0.12364539026699474,0.0959029272198677,0.19484536349773407,0.4414129172302665,56,ok,,,,,,,,,,,
4,sequential_mlp,48,0.8206506371498108,0.7882072478532791,15.668325399979949,0.015146004036068916,0.12306910268653508,0.09520066529512405,0.19192473590373993,0.4380921545790793,56,ok,,,,,,,,,,,
4,engression,40,0.49624214321374893,0.4890033930540085,17.430530600016937,0.015463508348725572,0.12435235562194055,0.09645344373929148,0.194657791396139,0.44120039822753904,56,ok,0.06828714162111282,0.13327656686306,0.12997885048389435,0.7772532188841201,0.2890921649221139,0.0010518810605878307,0.03243271589903982,0.0003623056441710869,0.019034328046219202,0.0020180633743421086,0.04492286026448125
4,h_engression,12,0.4978993274271488,0.4966023787856102,10.606712100096047,0.015389594040973491,0.12405480257117614,0.09595008873344778,0.20026999350007804,0.4475153556025514,56,ok,0.06805340945720673,0.1331336945295334,0.13016057014465332,0.7723891273247496,0.28983485434604667,0.0009887390003788304,0.03144422046066384,0.0003178280392465992,0.017827732308025025,0.0019169266713017744,0.0437827211500356
4,sequential_engression,84,0.4917186237871647,0.48460649251937865,35.831505599897355,0.0153348162521141,0.1238338251533647,0.09587723716854404,0.18747938043277998,0.4329888918122265,56,ok,0.06769580394029617,0.13593488931655884,0.13647817075252533,0.7919885550786838,0.30266727672024096,0.0004760534128050797,0.021818648280887608,0.00034534221580077433,0.018583385477376677,0.0009924353565937678,0.03150294203076544
4,h_sequential_engression,84,0.4939121901988983,0.47393797636032103,44.28025579988025,0.015230017310945684,0.12340995628775535,0.09602964448872947,0.18418468948404693,0.4291674375858995,56,ok,0.0674985721707344,0.13740943372249603,0.13982172310352325,0.7998569384835479,0.31376313754869944,0.0004412236775155274,0.021005324980002748,0.00035731977332414933,0.018902903833119114,0.0009254088849390346,0.030420533935797946
5,mlp,14,0.8265693262219429,0.7792926579713821,5.007466800045222,0.015300465747714043,0.12369505142775132,0.09592434763908386,0.19581826031208038,0.4425135707660053,56,ok,,,,,,,,,,,
5,sequential_mlp,42,0.8211056962609291,0.7873467415571213,14.022744199959561,0.01518081221729517,0.12321043875132971,0.09527789801359177,0.19332395493984222,0.4396862005337923,56,ok,,,,,,,,,,,
5,engression,18,0.4935637228190899,0.49018353074789045,11.739999799989164,0.015411246149637042,0.12414204021860219,0.09606353390560583,0.19036458245471352,0.4363078986847631,56,ok,0.0681576281785965,0.1344512403011322,0.1325872242450714,0.786552217453505,0.29526910919574945,0.001022861025926465,0.03198219857868538,0.0003197570384429017,0.017881751548517323,0.0019930956039387326,0.04464409931826078
5,h_engression,14,0.49734075367450714,0.4910942018032074,10.143647799966857,0.015404548502968666,0.12411506154761663,0.09613228142792704,0.19481235623948673,0.44137552745874653,56,ok,0.06815385073423386,0.13466595113277435,0.133024200797081,0.7809728183118742,0.296268741236727,0.001015194375993215,0.031862115058376383,0.00033138208588283526,0.018203903039810867,0.001851379246524945,0.04302765676312092
5,sequential_engression,66,0.49509120360016823,0.4968140468001366,30.267370600020513,0.015363911727585184,0.12395124738212675,0.0959848258241697,0.1955540791168289,0.4422149693495562,56,ok,0.0677850991487503,0.13700614869594574,0.13844209909439087,0.8014306151645207,0.30732920291200855,0.0005069574105888401,0.02251571474745672,0.0003794142261432225,0.019478558112530363,0.0011421093006349678,0.03379510764348839
5,h_sequential_engression,42,0.49293453991413116,0.4929815396666527,28.63786010001786,0.015292598021075302,0.12366324442240427,0.09568678046747311,0.1993948236050987,0.4465364751116069,56,ok,0.06765808165073395,0.13483826816082,0.13436037302017212,0.7949928469241774,0.30103833868002905,0.0004720264761098938,0.021726170304724526,0.0003181772567439116,0.01783752384003765,0.0012181229119090373,0.034901617611638534
6,mlp,16,0.8254662901163101,0.7797289192676544,5.252406000159681,0.015363149344921112,0.12394817201121246,0.09624798595905304,0.19127024710178375,0.43734454049614446,56,ok,,,,,,,,,,,
6,sequential_mlp,70,0.8189142122864723,0.7864345192909241,19.232485899934545,0.015156102366745472,0.12311012292555584,0.0952385738492012,0.1915620118379593,0.43767797732803426,56,ok,,,,,,,,,,,
6,engression,18,0.49819766730070114,0.4856669917702675,11.908569799968973,0.015382817056432838,0.12402748508468935,0.09637910931393694,0.183351834510858,0.4281960234645553,56,ok,0.06830822676420212,0.1346302479505539,0.13264404237270355,0.7835479256080115,0.29501580127377147,0.0010898068113629302,0.03301222215124165,0.00032385387780568467,0.01799594059241374,0.001959012933827175,0.04426073806238634
6,h_engression,14,0.4966207556426525,0.49022881388664247,10.202764199813828,0.015334751819488412,0.12383356499547452,0.09584435765814044,0.19400908860079374,0.4404646280926469,56,ok,0.0679713636636734,0.13338102400302887,0.13081932067871094,0.7772532188841201,0.2913472583642747,0.0009133407510424998,0.03022152794023657,0.0003222717971369279,0.01795193017858882,0.0017183487985841048,0.04145297092590717
6,sequential_engression,62,0.4933522380888462,0.48804051131010057,29.10583489993587,0.015246311932703368,0.12347595690134727,0.09578284985636563,0.1859061882270629,0.43116839891979897,56,ok,0.06757430732250214,0.13445405662059784,0.1337594985961914,0.7835479256080115,0.2970287872731066,0.00045285799770665425,0.021280460467448872,0.0003040299594098857,0.017436454897997063,0.0010576480861509258,0.032521501904907865
6,h_sequential_engression,74,0.49288013204932213,0.49637812972068784,41.19175629992969,0.015222687251713664,0.12338025470760572,0.0958922791012387,0.178867967002819,0.42292785082424994,56,ok,0.06740868091583252,0.1353415846824646,0.13586580753326416,0.7907010014306152,0.30435939368462006,0.00043091594109069016,0.020758514905712552,0.00032161917594515535,0.01793374405820367,0.0008959902312729811,0.029933095918614584
7,mlp,12,0.8259207829833031,0.7816344887018204,4.618445700034499,0.015311318449676037,0.12373891243128023,0.09607326239347458,0.1925286501646042,0.43878086804759864,56,ok,,,,,,,,,,,
7,sequential_mlp,48,0.8193228468298912,0.7878240197896957,15.289098199922591,0.015143483877182007,0.1230588634645307,0.09520407021045685,0.1916332244873047,0.4377593225589887,56,ok,,,,,,,,,,,
7,engression,18,0.4975384399294853,0.4970510959625244,11.904860999900848,0.015349760707592693,0.12389415122431201,0.0961296206753894,0.1837239873579272,0.42863036215126804,56,ok,0.06800099462270737,0.13422644138336182,0.1324508935213089,0.7832618025751072,0.2945967993063154,0.0010472792603280136,0.03236169433648389,0.00028273466466203416,0.016814715717550333,0.0017774458916081882,0.04215976626605262
7,h_engression,10,0.4968540109694004,0.501955184340477,9.277160099940374,0.01540070149353161,0.12409956282570705,0.09593553405299561,0.19818458474278958,0.4451792725889084,56,ok,0.06813686341047287,0.1316259652376175,0.12697820365428925,0.7652360515021459,0.282967464276735,0.0009667675082085946,0.031092885170221733,0.0003424285789452006,0.0185048258285562,0.0022185464121258214,0.047101448089478325
7,sequential_engression,68,0.4893851988017559,0.49544529914855956,30.680044499924406,0.015302201100425471,0.12370206586967523,0.09587687053933104,0.17467004017512527,0.41793544977080527,56,ok,0.06767885386943817,0.13398919999599457,0.1326206922531128,0.7765379113018598,0.29453295268873086,0.0005026555935422394,0.022419982014761728,0.00031821839887947133,0.017838677049587262,0.0009757488556509427,0.03123697897766272
7,h_sequential_engression,60,0.49359025806188583,0.48620751351118086,35.42587170004845,0.015281850588081717,0.12361978234927336,0.09580634010853555,0.18134397143596429,0.42584500870148084,56,ok,0.06767044961452484,0.13585932552814484,0.13637775182724,0.8002861230329041,0.30605013115475455,0.0006631382698851426,0.025751471217876905,0.00032871904286211283,0.018130610658830905,0.0009461117980860902,0.03075893037942136
8,mlp,16,0.8320354595780373,0.7789334267377853,5.300844499841332,0.015346864238381386,0.12388246138328615,0.09618526697158813,0.1888948529958725,0.4346203550178851,56,ok,,,,,,,,,,,
8,sequential_mlp,94,0.8196441680192947,0.78692587018013,25.9595317998901,0.015143482945859432,0.12305885968047743,0.09521275758743286,0.19133122265338898,0.43741424605674306,56,ok,,,,,,,,,,,
8,engression,20,0.4985290765762329,0.5011891484260559,12.537551800021902,0.015353448938605338,0.12390903493533205,0.09624192854489598,0.18570908312540263,0.43093976739841805,56,ok,0.06808549165725708,0.13466757535934448,0.1331641674041748,0.7832618025751072,0.29604157697296507,0.0010481695161142627,0.03237544619174017,0.00033272718446379624,0.018240810959598158,0.0017595841580744073,0.041947397512532375
8,h_engression,18,0.49641046673059464,0.4952417954802513,12.385292599909008,0.015422420703393488,0.12418703919247567,0.09621877332988013,0.19111598182267103,0.437168139075426,56,ok,0.06818865239620209,0.13398490846157074,0.1315925121307373,0.7832618025751072,0.2933869733478562,0.0011020615811310848,0.03319731286009584,0.00032570145621768626,0.018047200786207435,0.0017138372351341046,0.041398517305986995
8,sequential_engression,90,0.4924299567937851,0.487309567630291,36.02370679983869,0.015293676737230364,0.12366760585226175,0.09600014549350544,0.16876823300695776,0.41081411003878354,56,ok,0.06757866591215134,0.13624519109725952,0.13733305037021637,0.7927038626609442,0.3046667307647223,0.0005278142092856866,0.022974207478946615,0.0003612865240254075,0.019007538610388446,0.00084808225282498,0.029121851809680306
